Name,Spin,Remnant Mass,N=0,N=1,N=2,N=3,N=4,N=5,N=6,N=7
0211,0.683515731462,0.951110249754,(0.5254530033516124-0.08139154393553295j),(0.5135220904262503-0.24614201647333775j),(0.4914900864891361-0.41573959771506425j),(0.4622791876503753-0.5896696112505178j),(0.4313188827911981-0.7617485509027836j),(0.41385069872331964-0.9296866903272687j),(0.41289338660279373-1.1100588283635444j),(0.4138817838658335-1.3041360526185646j)
0213,0.684135542002,0.95115120339,(0.5257151935675666-0.08136996644477604j),(0.5138025095414901-0.24607318556003546j),(0.491799231271219-0.41561315025385215j),(0.4626119292995387-0.5894729434093071j),(0.43165356723141984-0.7614554728585935j),(0.4142071561920565-0.929256154391826j),(0.4132992250340153-1.109522566575073j),(0.41431299822961565-1.303513532307452j)
0217,0.685149757623,0.951329601737,(0.5261452957865799-0.0813345069333168j),(0.5142624811377421-0.24596010886031405j),(0.4923062895402467-0.41540553792524043j),(0.46315767592487733-0.5891502835286987j),(0.43220223297330074-0.7609749370758365j),(0.414791193943568-0.9285498885676867j),(0.41396434550825106-1.1086426784720391j),(0.4150197644670367-1.3024920553602892j)
0218,0.685543960606,0.951833038863,(0.5263128274684987-0.08132067358374388j),(0.514441636117012-0.24591600814980663j),(0.4925037736790479-0.4153246071584829j),(0.4633702232133955-0.5890245880396233j),(0.43241582728683076-0.7607878402673527j),(0.4150184494700951-0.9282747848123857j),(0.4142232104472964-1.1082998827663335j),(0.4152948574842082-1.302094078928095j)
0219,0.744055534762,0.945047957162,(0.5537111772834108-0.07889746400593833j),(0.5436604986903416-0.2382777224304358j),(0.5246490523850653-0.401583213028881j),(0.4980023755282058-0.5682937083246997j),(0.4665879023741266-0.7308915673255179j),(0.4503061207782995-0.8832929553129771j),(0.45499925041284195-1.0516799979216926j),(0.4588100884348954-1.2362756267936976j)
0221,0.744674418318,0.945139846766,(0.5540314193263852-0.07886724867136227j),(0.5440011193912107-0.23818335643200114j),(0.5250232176243481-0.40141623586604747j),(0.4984067457324442-0.5680484144753344j),(0.46698052369937454-0.73055163865838j),(0.45069513712835424-0.8827678655347437j),(0.45545776688563044-1.0510108472903132j),(0.45930206989508426-1.2354975167296802j)
0223,0.731575456754,0.947190929467,(0.54740309162582-0.07948372933080762j),(0.5369468825922595-0.24011229614722593j),(0.517272089164908-0.4048408354931136j),(0.49003882954860517-0.5731076698479184j),(0.45883103476616016-0.7376368130526997j),(0.442527243579884-0.8936422122846692j),(0.44588289487756316-1.064823282919272j),(0.4490430148676721-1.2515606481770485j)
0247,0.658066344218,0.957838658219,(0.5150957139576848-0.08222053367981631j),(0.5024318929640632-0.24880048987776135j),(0.47925075108017906-0.42066808073600814j),(0.4490962233263692-0.597425955337204j),(0.41795994688232124-0.7734079623923178j),(0.3995140969255325-0.9466921999767157j),(0.39662870748926093-1.131175338962561j),(0.39661938700513255-1.3286245749292178j)
0248,0.711587466854,0.953203385296,(0.5378529738630855-0.08033901996588923j),(0.5267676091743351-0.24280270746402835j),(0.5060778767683608-0.40966290079361817j),(0.4779786323456069-0.5803423429038052j),(0.44697698683423215-0.7480148565802612j),(0.4303470360169449-0.909322958096195j),(0.43177341964252913-1.0845937544487352j),(0.43397438128564225-1.2745506936442093j)
0249,0.700581802059,0.957024967604,(0.5328593270960781-0.0807707631037925j),(0.521437452884409-0.24416823508722027j),(0.5002109254443292-0.4121342220517834j),(0.47166415710531984-0.5841057545286887j),(0.4407114785371192-0.7535131462303175j),(0.4237937281925526-0.9175240407451811j),(0.42424687315917947-1.0948750969525796j),(0.4259560024997684-1.2865007561341182j)
0250,0.717720672357,0.955066235493,(0.5407150396793144-0.0800867789870613j),(0.5298201837403733-0.24200734363724097j),(0.5094361152624395-0.4082312346250979j),(0.48159447201563577-0.5781798948326184j),(0.45054595583921586-0.7448849865230351j),(0.4340467263113045-0.9046228149810777j),(0.43604096400393705-1.0786841012966923j),(0.438526550385718-1.2676796965556565j)
0251,0.73437528446,0.952943336666,(0.5487940165741649-0.07935591652740047j),(0.538427903242512-0.2397117286713484j),(0.5188998172120292-0.40412762067948305j),(0.49179464461537487-0.572048938801441j),(0.46054561571361036-0.736141601829629j),(0.44426119452224644-0.8913593799361823j),(0.4479068890502661-1.0619312242113441j),(0.4512091764074818-1.248197178900012j)
0252,0.69059746139,0.958652145223,(0.5284786073166629-0.08114076637778658j),(0.5167571105475991-0.2453430849596559j),(0.49505561548871574-0.4142751936378419j),(0.46611650971407703-0.5873988900724808j),(0.4351711172257205-0.7583732074891711j),(0.41794432693762773-0.9247182631157366j),(0.41755912419261343-1.1038650248425899j),(0.41884090792243-1.296944405148004j)
0280,0.68181537047,0.963434356469,(0.5247362581956687-0.08145038070003945j),(0.5127554335660093-0.24632978982618292j),(0.49064481808287097-0.41608482997659724j),(0.46136936144775176-0.5902071426886235j),(0.43040311377177-0.7625502841961463j),(0.4128746049576478-0.9308636256686686j),(0.411782477875179-1.1115243463885554j),(0.4127015473532567-1.305837163160906j)
0281,0.66191704394,0.9667286237,(0.5166137336080219-0.08210188357871684j),(0.50405893402594-0.248418194795175j),(0.48104810414946053-0.4199536705697834j),(0.45103366575992476-0.5962904158498569j),(0.4199352701628168-0.771689577286368j),(0.4016461379778486-0.9441999639729666j),(0.3990411550853422-1.128088208332337j),(0.3991777101794477-1.3250478236916092j)
0282,0.670843332295,0.965751211909,(0.5201984477681278-0.08181781320391737j),(0.5078988792752346-0.2475054476968965j),(0.4852875505728022-0.4182559611728839j),(0.45560119193884274-0.5936073740760763j),(0.4245758000278768-0.7676443230714108j),(0.4066391351614311-0.9383145032022857j),(0.4046988446968835-1.1207877978179748j),(0.40518018680988455-1.3165847170061438j)
0283,0.679577149164,0.964735279817,(0.523798409301564-0.08152703751662768j),(0.511752099019203-0.24657462967092308j),(0.4895384314064739-0.41653560291922825j),(0.4601783784450457-0.5909102879754199j),(0.4292029558101134-0.7636005435561947j),(0.4115937601088256-0.9324035950188013j),(0.4103256065247967-1.1134409614192504j),(0.41115404946345735-1.3080615736842618j)
0284,0.695734386874,0.965382524458,(0.5307152709306076-0.08095287497679664j),(0.5191472761796305-0.24474592451531466j),(0.49768878935346295-0.41318517643642383j),(0.4689500884011903-0.5857183835013424j),(0.43800521028142697-0.7558876932820245j),(0.4209424378052694-0.921045172617677j),(0.42098365837212937-1.0992783730865838j),(0.42248321034292785-1.2916167942468417j)
0285,0.730046325206,0.960857812414,(0.546649176008241-0.07955266229448828j),(0.5361439715469996-0.24032848226299544j),(0.516389549294957-0.4052262323608338j),(0.48908712116835784-0.5736809325875851j),(0.4579005672449482-0.7384490610499714j),(0.44158305540188014-0.8948797139656701j),(0.44478255919623433-1.0663894656621833j),(0.4478659099178493-1.253382118030614j)
0304,0.68554938916,0.951851024438,(0.5263151359534101-0.08132048288515355j),(0.5144441047197171-0.24591540025124517j),(0.49250649480026715-0.4153234917367067j),(0.4633731518706923-0.5890228559754025j),(0.4324187700191635-0.7607852624994188j),(0.415021579986387-0.9282709940420089j),(0.4142267766266159-1.1082951589931385j),(0.41529864730206123-1.3020885946827274j)
0305,0.692085186818,0.952032939704,(0.529122686609381-0.08108687873706649j),(0.5174455059327416-0.2451716965414538j),(0.49581409991817016-0.4139619640852326j),(0.466932735837085-0.5869151389517314j),(0.43598840304728725-0.757656606252126j),(0.4188101378689875-0.9236605602199958j),(0.41854740564716975-1.1025449341598814j),(0.4198918153182591-1.2954112244252964j)
0307,0.673883605893,0.953673751797,(0.5214409925657947-0.08171807327273822j),(0.5092291792088651-0.24718578292934903j),(0.4867554906309575-0.4176639396178929j),(0.4571820724696401-0.5926767901063569j),(0.4261765739145581-0.766246421338437j),(0.4083560427841427-0.9362743770155124j),(0.4066471543218794-1.1182537885775576j),(0.4072481787057788-1.3136456491750195j)
0308,0.676640548633,0.953114558999,(0.5225774889201282-0.0816262711395963j),(0.5104456244706888-0.24689191426772816j),(0.48809746946924687-0.41712081826020553j),(0.4586270517522919-0.591825333395631j),(0.4276373059891263-0.7649698179481681j),(0.40992015552657773-0.9344083227344916j),(0.40842344769270117-1.115934411635014j),(0.40913404585542434-1.3109549005224381j)
0309,0.692071808697,0.95205805939,(0.529116881524996-0.08108736521494202j),(0.5174393018372418-0.24517324333054794j),(0.4958072645181219-0.41396478958389626j),(0.46692538014814067-0.5869194996134951j),(0.4359810411079874-0.7576630618906911j),(0.4188023431882256-0.9236700933539593j),(0.4185385060002079-1.1025568346472914j),(0.4198823509324584-1.2954250465163863j)
0310,0.680979004173,0.952532925197,(0.5243850643245102-0.08147913000572408j),(0.512379741019842-0.2464215882714006j),(0.49023056135566906-0.4162537565642825j),(0.46092344327820434-0.5904704744436302j),(0.4299539457103518-0.7629434130820281j),(0.4123954531640457-0.9314402981136771j),(0.41123736097225067-1.1122421871039285j),(0.41212248251274153-1.3066703266063042j)
0312,0.697209331299,0.95146782214,(0.5313641698334522-0.08089796541028024j),(0.5198405037606398-0.2445716303953831j),(0.49845231890971975-0.4128677363754848j),(0.4697717147578452-0.5852305052498691j),(0.4388253279106969-0.7551681908789724j),(0.4218077361079619-0.9199795121400656j),(0.42197328440095805-1.0979464043332803j),(0.42353617486538087-1.2900693579465454j)
0313,0.691789898058,0.952048243909,(0.5289946101074662-0.08109760847458283j),(0.51730862439308-0.24520581432859687j),(0.49566328830750567-0.4140242925438278j),(0.46677044463827666-0.5870113448045207j),(0.4358259600076648-0.7577990488898437j),(0.41863812775046033-0.9238708877340032j),(0.41835102172291794-1.1028074817562339j),(0.4196829729115663-1.2957161636984367j)
0314,0.686319899068,0.952554810242,(0.5266431843741084-0.0812933605046445j),(0.5147948945606369-0.24582895436996577j),(0.4928931562044248-0.4151649163738053j),(0.4637892985654921-0.5887767043093677j),(0.43283681950589326-0.7604190341069358j),(0.41546618718001416-0.9277323026098775j),(0.4147333231036941-1.1076238137997632j),(0.4158369811673828-1.3013091504401741j)
0315,0.679660425548,0.953428173569,(0.5238331898413748-0.08152420134552517j),(0.5117893117216225-0.24656556703480678j),(0.48957946974574806-0.4165189051092753j),(0.460222556744231-0.5908842155570428j),(0.4292475027033561-0.7635615700515597j),(0.41164133436350303-0.9323464851949808j),(0.4103797014272401-1.1133699027900745j),(0.4112115036056967-1.3079791100184155j)
0316,0.70504213293,0.950451839529,(0.5348616963641789-0.0805989174063556j),(0.5235753924047725-0.24362405909145365j),(0.5025646702132519-0.4111472670557095j),(0.47419718039938175-0.5825980284388645j),(0.4432299831756544-0.7513028926189408j),(0.4264363177259436-0.9142355358528087j),(0.4272772474623019-1.0907568665818914j),(0.4291829261828064-1.2817147930675026j)
0317,0.746182715979,0.964219441542,(0.5548149277086718-0.07879313913319402j),(0.5448344019785489-0.23795197622677614j),(0.5259385198091913-0.40100704550453825j),(0.49939614217765826-0.5674478756068371j),(0.46794071947795546-0.7297210181874256j),(0.45164445812616294-0.8814833325528091j),(0.4565778330715073-1.0493728951573988j),(0.46050420004629-1.2335929072556064j)
0318,0.692007653919,0.952017170356,(0.5290890466090552-0.0810896976381596j),(0.5174095535914854-0.24518065953841697j),(0.4957744891150053-0.4139783370265042j),(0.4668901099686995-0.5869404084814198j),(0.4359457401251487-0.7576940169444337j),(0.41876496607278413-0.9237158039546183j),(0.4184958309510933-1.102613895896558j),(0.4198369680803769-1.295491321444339j)
0319,0.691944317826,0.952026058862,(0.5290615723592483-0.08109199951590997j),(0.5173801906357053-0.24518797880450707j),(0.4957421380592885-0.41399170796048523j),(0.4668552964090501-0.586961046171885j),(0.4359108948086049-0.7577245721727813j),(0.4187280696239191-0.9237609222432712j),(0.41845370568737433-1.102670216750544j),(0.4197921702205756-1.295556736174306j)
0320,0.691959580025,0.952059583558,(0.5290681923766781-0.08109144489973251j),(0.517387265758747-0.24518621527851486j),(0.4957499331906801-0.4139884862748772j),(0.4668636848943193-0.5869560734706427j),(0.43591929106870125-0.7577172096674074j),(0.4187369602842171-0.923750050834681j),(0.4184638562062335-1.1026566461359728j),(0.4198029646999081-1.295540974396226j)
0321,0.692373420274,0.951934969834,(0.5292478168158062-0.08107638908342639j),(0.5175792351264389-0.24513834593359526j),(0.49596143526547914-0.41390104921277193j),(0.4670912855942924-0.5868211409230354j),(0.4361470729533843-0.7575174668726117j),(0.4189781151073115-0.9234550706043152j),(0.4187392058443502-1.1022884046887467j),(0.4200957899255975-1.2951132697483014j)
0322,0.692643807219,0.952036145126,(0.5293653017416643-0.08106653426485769j),(0.517704790509515-0.24510701709885652j),(0.4960997623757605-0.4138438379379194j),(0.467240140976504-0.5867328812328243j),(0.4362960157886786-0.7573868525866897j),(0.41913576082339565-0.9232621356594626j),(0.4189192278799702-1.1020475293702257j),(0.42028724483711033-1.294833492442601j)
0323,0.691357936269,0.952234874811,(0.5288074661704533-0.0811132740876684j),(0.5171086081152535-0.24525563395811953j),(0.49544291108685623-0.41411532856059097j),(0.46653329143697736-0.5871519098897447j),(0.43558853240221557-0.7580072336481329j),(0.4183866472297363-0.9241782149378466j),(0.41806394469277247-1.1031910732606707j),(0.4193776963496909-1.2961616811669607j)
0324,0.690268889848,0.9516761997,(0.5283367605051358-0.08115261042490862j),(0.516605491569907-0.24538076803056097j),(0.49488854831584866-0.41434410585938786j),(0.46593672156612526-0.5875054092543048j),(0.4349909962833906-0.7585311183940173j),(0.41775338120786026-0.9249512011544024j),(0.4173412403728514-1.1041556755430684j),(0.4186092404987804-1.2972819540709821j)
0327,0.684109354192,0.951169323978,(0.5257041056498648-0.08137087954045989j),(0.513790651046355-0.24607609793432997j),(0.491786158312492-0.4156184993964638j),(0.46259785863401315-0.5894812608011727j),(0.4316394169116683-0.7614678648136058j),(0.4141920883142211-0.9292743616361516j),(0.4132820681398911-1.1095452466714575j),(0.4142947680261078-1.3035398610728504j)
0330,0.684007835993,0.951179813428,(0.5256611312263234-0.08137441801185988j),(0.5137446897647152-0.2460873843933496j),(0.4917354897493512-0.41563923009661286j),(0.46254332300912687-0.5895134969269936j),(0.43158457047331183-0.761515895244815j),(0.4141336829282894-0.9293449290182377j),(0.41321556676345084-1.1096331484132054j),(0.41422410687827205-1.3036419035995777j)
0332,0.66925214656,0.956585900618,(0.5195525717544003-0.08186939888499081j),(0.5072072440860689-0.24767094042888088j),(0.48452420384023404-0.4185629660108375j),(0.45477899126146104-0.5940909671332766j),(0.4237421572511918-0.7683718371472442j),(0.40574387203905976-0.9393749425603464j),(0.4036835194680072-1.122104250841537j),(0.40410269188928555-1.3181113128557087j)
0337,0.650707483764,0.957248031714,(0.5122406224559056-0.08244104051195111j),(0.4993702053777745-0.24951273246650463j),(0.47586679600730636-0.4220046043429656j),(0.44544662759884435-0.5995608199811354j),(0.41422794939598157-0.776648160336912j),(0.3954759639488271-0.9513795592603057j),(0.3920644649554129-1.1369749100850395j),(0.3917808085062563-1.33534037258648j)
0338,0.720183153314,0.950317149465,(0.5418807690347895-0.0799830395794211j),(0.5310630234754388-0.24168071817346548j),(0.5108030681573901-0.4076448559536142j),(0.4830667276089006-0.5772978250124194j),(0.4519953430342902-0.7436148718691751j),(0.43554165104112724-0.902708559655027j),(0.4377695385480293-1.0762733984758281j),(0.44037169956151706-1.2648765061133291j)
0339,0.700079523115,0.952760456341,(0.5326356277996791-0.08078985516807384j),(0.5211985546398398-0.24422874900473865j),(0.49994786934548335-0.41224415346369336j),(0.4713810775973683-0.5842740907591042j),(0.4404295891422758-0.7537605167663648j),(0.4234972848698143-0.9178914209087173j),(0.4239072977543195-1.095334815401724j),(0.42559452006545323-1.2870349497732099j)
0341,0.683818431373,0.957646585468,(0.5255809885348618-0.08138101478227897j),(0.513658975785977-0.24610842696082566j),(0.49164099601532874-0.41567788449416154j),(0.46244161693059754-0.5895736124651396j),(0.4314822758817963-0.7616054746353506j),(0.41402473988310456-0.9294765294251742j),(0.4130915281130253-1.109797069359071j),(0.4140923112999864-1.3038321926334255j)
